# L = 100, p = 6
0 7.129047282026595e-03
1 1.847441591567692e-03
2 7.150804844531946e-04
3 3.367900990659707e-04
4 1.753921048086070e-04
5 9.682593241553322e-05
6 5.549538103521874e-05
7 3.264152101037235e-05
8 1.956417131781678e-05
9 1.189392865293805e-05
10 7.311123703445740e-06
11 4.533693827212328e-06
12 2.831402583841189e-06
13 1.778611019940156e-06
14 1.122699620510458e-06
15 7.115632468661382e-07
16 4.525457413277504e-07
17 2.886646562572536e-07
18 1.845991943452471e-07
19 1.183110283527992e-07
20 7.597295308277843e-08
21 4.886865235918246e-08
22 3.148146440905738e-08
23 2.030775162161269e-08
