# L = 100, p = 0
0 8.284271247474329e-03
1 2.817386078694195e-03
2 1.538288589648773e-03
3 1.040178794355029e-03
4 7.812789567542833e-04
5 6.230943413572110e-04
6 5.163145306830152e-04
7 4.392292683548238e-04
8 3.808315695409403e-04
9 3.349567878920823e-04
10 2.978874956397481e-04
11 2.672504112363194e-04
12 2.414600355843399e-04
13 2.194172338508826e-04
14 2.003362256941532e-04
15 1.836404308237505e-04
16 1.688972057867222e-04
17 1.557755322479926e-04
18 1.440177678737609e-04
19 1.334202979780263e-04
20 1.238199831277154e-04
21 1.150844766032444e-04
22 1.071051838131831e-04
23 9.979206158527987e-05
