# L = 100, p = 1
0 8.085143513569015e-03
1 2.624254676293312e-03
2 1.351199907823259e-03
3 8.592265311928728e-04
4 6.064751137154112e-04
5 4.544127983320831e-04
6 3.537071614626241e-04
7 2.826320663082837e-04
8 2.301675252693206e-04
9 1.901375861396426e-04
10 1.588147379286326e-04
11 1.338166350189740e-04
12 1.135496423162719e-04
13 9.690737417589227e-05
14 8.309766157969376e-05
15 7.153838117866027e-05
16 6.179217562804188e-05
17 5.352412237906974e-05
18 4.647346070319669e-05
19 4.043421473740319e-05
20 3.524160787706701e-05
21 3.076234290651091e-05
22 2.688752060031919e-05
23 2.352739542839427e-05
