# L = 100, p = 10
0 6.431610240576828e-03
1 1.416622438321611e-03
2 4.447888097272313e-04
3 1.677433973603158e-04
4 6.970091810705270e-05
5 3.066204889601716e-05
6 1.399556461501874e-05
7 6.553872502320771e-06
8 3.126931972860462e-06
9 1.513164589919086e-06
10 7.403709961956858e-07
11 3.654612212530769e-07
12 1.816973334460423e-07
13 9.087228667509427e-08
14 4.567443671501760e-08
15 2.305400463030158e-08
16 1.167858313131863e-08
17 5.934638977615187e-09
18 3.024041176983161e-09
19 1.544649438495687e-09
20 7.906877470691175e-10
21 4.055240386671223e-10
22 2.083456144475270e-10
23 1.072114184225034e-10
