# L = 100, p = 7
0 6.948195628590277e-03
1 1.725755898194024e-03
2 6.326679638767032e-04
3 2.813352603017707e-04
4 1.382155106585022e-04
5 7.196038137224442e-05
6 3.889189680303611e-05
7 2.156993089061048e-05
8 1.219008845955351e-05
9 6.987757622601324e-06
10 4.050138164859658e-06
11 2.368217340047753e-06
12 1.394660506523712e-06
13 8.261558917742187e-07
14 4.917878430336240e-07
15 2.939558413864191e-07
16 1.763228500409683e-07
17 1.060821352243961e-07
18 6.398935252201081e-08
19 3.868662579460140e-08
20 2.343594170840581e-08
21 1.422241036542076e-08
22 8.644710130278251e-09
23 5.261926500273520e-09
