# L = 100, p = 2
0 7.888153086660953e-03
1 2.444427892075514e-03
2 1.187247523810310e-03
3 7.101410176970604e-04
4 4.711365928562295e-04
5 3.317134181648773e-04
6 2.425931355672428e-04
7 1.821157145732611e-04
8 1.393295451950396e-04
9 1.081257725350160e-04
10 8.484129114159535e-05
11 6.715489399540258e-05
12 5.353060580472955e-05
13 4.291618197284843e-05
14 3.457012292760401e-05
15 2.795759694258606e-05
16 2.268528023365273e-05
17 1.845916031151058e-05
18 1.505640593106266e-05
19 1.230613748191697e-05
20 1.007599056333735e-05
21 8.262545325664994e-06
22 6.784392966718101e-06
23 5.577036966297400e-06
