# L = 100, p = 4
0 7.502112026093235e-03
1 2.122635299062150e-03
2 9.188362584508422e-04
3 4.869488582513641e-04
4 2.858037362529174e-04
5 1.779210970605851e-04
6 1.150208785629972e-04
7 7.631735660007677e-05
8 5.160211561513808e-05
9 3.539057847454013e-05
10 2.454115423265772e-05
11 1.716706566934146e-05
12 1.209364310508708e-05
13 8.568838896028811e-06
14 6.100420767837254e-06
15 4.360447192032935e-06
16 3.127260344727605e-06
17 2.249255201577653e-06
18 1.621716492695557e-06
19 1.171719843548533e-06
20 8.481279614641518e-07
21 6.148708711964345e-07
22 4.463792197282810e-07
23 3.244498400914183e-07
