# L = 100, p = 9
0 6.599245058531348e-03
1 1.510984593369606e-03
2 4.988479153101539e-04
3 1.984795179754843e-04
4 8.709218161054763e-05
5 4.047343482957902e-05
6 1.951934829511245e-05
7 9.658799894982227e-06
8 4.869908169453029e-06
9 2.490474052850545e-06
10 1.287798966046239e-06
11 6.718108593357194e-07
12 3.529893904946610e-07
13 1.865731716442051e-07
14 9.910380599180722e-08
15 5.286346115479611e-08
16 2.829973888445163e-08
17 1.519704552891422e-08
18 8.183017804019162e-09
19 4.416762442258065e-09
20 2.388988405333244e-09
21 1.294632723186893e-09
22 7.027824181314180e-10
23 3.820933391102221e-10
